T10B1,T100B1,T1000B1,Omniscient,Random
0.738956422,0.744199846,0.744220331,0.741992514,0.708874962
0.738998828,0.744243059,0.744261465,0.742030444,0.70887705
0.739028759,0.744283547,0.744305157,0.742058609,0.708890973
0.739067488,0.744321315,0.744339723,0.742093822,0.708902179
0.73911422,0.74436245,0.744390296,0.74212583,0.708951941
0.739167997,0.744399098,0.744430147,0.742155116,0.708994029
0.739208649,0.744429186,0.744474318,0.742190327,0.709030836
0.739263546,0.744466154,0.744526492,0.742223461,0.709035965
0.739306441,0.744502486,0.744564904,0.742248105,0.709051168
0.739343247,0.744543458,0.744595474,0.742290353,0.709092136
0.739390303,0.744585069,0.744639003,0.742319638,0.709135506
0.739426472,0.744627961,0.74466605,0.742352925,0.709175196
0.739484248,0.744670695,0.744706062,0.742380454,0.709219369
0.739513215,0.744723026,0.744743353,0.742424784,0.709234896
0.739556429,0.744754233,0.744783844,0.742452311,0.70926419
0.739598205,0.744786562,0.744819535,0.742493121,0.709305791
0.739630857,0.744830091,0.744856665,0.742519689,0.709343882
0.73967663,0.74485986,0.744895875,0.742550254,0.709388373
0.739716961,0.744901954,0.744932526,0.742580983,0.709395572
0.739769138,0.744951886,0.744966615,0.742615874,0.70942662
0.739805953,0.744992374,0.744999423,0.742647721,0.709475431
0.739845327,0.745021184,0.745040397,0.742670935,0.709501034
0.739877011,0.745057676,0.745081527,0.742709184,0.709520078
0.739930785,0.745093045,0.7451313,0.742738791,0.709540406
0.739975436,0.745126175,0.745172269,0.742768239,0.709574341
0.740017048,0.745172269,0.745211318,0.742794964,0.709613711
0.740064101,0.745205398,0.745232121,0.742828733,0.709643962
0.740100755,0.745238051,0.74526765,0.7428521,0.709679645
0.740141722,0.74526782,0.745298539,0.742880106,0.709709248
0.740184291,0.745300949,0.74534031,0.742910352,0.709738214
0.740228776,0.745332318,0.745373599,0.74293036,0.709803024
0.740274228,0.745370249,0.74541265,0.742961567,0.709819036
0.740320479,0.745413459,0.74545442,0.74299246,0.709824158
0.740359847,0.74544803,0.745494112,0.743019028,0.709844971
0.740406104,0.745479559,0.745544848,0.743051675,0.709897457
0.74045764,0.74551525,0.745581014,0.743083366,0.709956822
