T10B10,T100B10,T1000B10,Omniscient,Random
0.73984752,0.744102181,0.74398601,0.741992514,0.708874962
0.739892488,0.744146833,0.744026179,0.742030444,0.70887705
0.739946101,0.744190525,0.744066509,0.742058609,0.708890973
0.740000031,0.744230852,0.744104757,0.742093822,0.708902179
0.740047563,0.744283189,0.744141406,0.74212583,0.708951941
0.740093176,0.744331201,0.744178375,0.742155116,0.708994029
0.740129669,0.744375051,0.744216944,0.742190327,0.709030836
0.740156239,0.744420023,0.744250871,0.742223461,0.709035965
0.740194334,0.744454111,0.744288161,0.742248105,0.709051168
0.740220902,0.744492683,0.744326731,0.742290353,0.709092136
0.740244112,0.74453173,0.74435554,0.742319638,0.709135506
0.740271001,0.744567898,0.744377786,0.742352925,0.709175196
0.740299171,0.744607745,0.744416998,0.742380454,0.709219369
0.740330542,0.744644713,0.744452529,0.742424784,0.709234896
0.740356631,0.744682001,0.744492539,0.742452311,0.70926419
0.740383521,0.74472137,0.744531271,0.742493121,0.709305791
0.740412978,0.744753537,0.744567922,0.742519689,0.709343882
0.740438753,0.744785063,0.744598811,0.742550254,0.709388373
0.740473815,0.744825712,0.744641702,0.742580983,0.709395572
0.740499911,0.744862361,0.744676914,0.742615874,0.70942662
0.740525205,0.744902853,0.744712284,0.742647721,0.709475431
0.740568265,0.744949266,0.744742853,0.742670935,0.709501034
0.740599801,0.744979195,0.744773104,0.742709184,0.709520078
0.740631182,0.745010085,0.744807196,0.742738791,0.709540406
0.740649115,0.745046896,0.744840966,0.742768239,0.709574341
0.740677772,0.74507954,0.744870734,0.742794964,0.709613711
0.740711701,0.74512195,0.744912345,0.742828733,0.709643962
0.740744835,0.745158918,0.744955871,0.7428521,0.709679645
0.740772206,0.745197167,0.744996522,0.742880106,0.709709248
0.740799417,0.7452391,0.745039893,0.742910352,0.709738214
0.740836548,0.745281187,0.745076221,0.74293036,0.709803024
0.74086824,0.745309034,0.745123593,0.742961567,0.709819036
0.740900254,0.74533576,0.745169683,0.74299246,0.709824158
0.740928263,0.745373687,0.745212093,0.743019028,0.709844971
0.740955314,0.745407297,0.745250342,0.743051675,0.709897457
0.740988926,0.745445063,0.745294193,0.743083366,0.709956822
