T1000B1,T1000B10,T1000B100,Omniscient,Random
0.74418384,0.743944722,0.743645088,0.741960504,0.708818951
0.744220331,0.74398601,0.743685739,0.741992514,0.708874962
0.744261465,0.744026179,0.743722065,0.742030444,0.70887705
0.744305157,0.744066509,0.743756153,0.742058609,0.708890973
0.744339723,0.744104757,0.743795843,0.742093822,0.708902179
0.744390296,0.744141406,0.743835855,0.74212583,0.708951941
0.744430147,0.744178375,0.743882746,0.742155116,0.708994029
0.744474318,0.744216944,0.743923075,0.742190327,0.709030836
0.744526492,0.744250871,0.743965166,0.742223461,0.709035965
0.744564904,0.744288161,0.743999573,0.742248105,0.709051168
0.744595474,0.744326731,0.744043421,0.742290353,0.709092136
0.744639003,0.74435554,0.744079752,0.742319638,0.709135506
0.74466605,0.744377786,0.744115119,0.742352925,0.709175196
0.744706062,0.744416998,0.744156089,0.742380454,0.709219369
0.744743353,0.744452529,0.744195936,0.742424784,0.709234896
0.744783844,0.744492539,0.744230825,0.742452311,0.70926419
0.744819535,0.744531271,0.744267476,0.742493121,0.709305791
0.744856665,0.744567922,0.744304445,0.742519689,0.709343882
0.744895875,0.744598811,0.744343172,0.742550254,0.709388373
0.744932526,0.744641702,0.744387507,0.742580983,0.709395572
0.744966615,0.744676914,0.744424315,0.742615874,0.70942662
0.744999423,0.744712284,0.744458406,0.742647721,0.709475431
0.745040397,0.744742853,0.744497136,0.742670935,0.709501034
0.745081527,0.744773104,0.744532826,0.742709184,0.709520078
0.7451313,0.744807196,0.744564352,0.742738791,0.709540406
0.745172269,0.744840966,0.744603399,0.742768239,0.709574341
0.745211318,0.744870734,0.744648529,0.742794964,0.709613711
0.745232121,0.744912345,0.744687417,0.742828733,0.709643962
0.74526765,0.744955871,0.744718784,0.7428521,0.709679645
0.745298539,0.744996522,0.744759915,0.742880106,0.709709248
0.74534031,0.745039893,0.744799605,0.742910352,0.709738214
0.745373599,0.745076221,0.744841375,0.74293036,0.709803024
0.74541265,0.745123593,0.744890505,0.742961567,0.709819036
0.74545442,0.745169683,0.744925876,0.74299246,0.709824158
0.745494112,0.745212093,0.744956923,0.743019028,0.709844971
0.745544848,0.745250342,0.744990214,0.743051675,0.709897457
0.745581014,0.745294193,0.74502222,0.743083366,0.709956822
