T10B1,T10B10,T10B100,Omniscient,Random
0.738956422,0.73984752,0.738291599,0.741992514,0.708874962
0.738998828,0.739892488,0.738341688,0.742030444,0.70887705
0.739028759,0.739946101,0.738389702,0.742058609,0.708890973
0.739067488,0.740000031,0.738436913,0.742093822,0.708902179
0.73911422,0.740047563,0.738483958,0.74212583,0.708951941
0.739167997,0.740093176,0.73852653,0.742155116,0.708994029
0.739208649,0.740129669,0.738568299,0.742190327,0.709030836
0.739263546,0.740156239,0.738615027,0.742223461,0.709035965
0.739306441,0.740194334,0.738662397,0.742248105,0.709051168
0.739343247,0.740220902,0.738703208,0.742290353,0.709092136
0.739390303,0.740244112,0.738750257,0.742319638,0.709135506
0.739426472,0.740271001,0.738790105,0.742352925,0.709175196
0.739484248,0.740299171,0.738834276,0.742380454,0.709219369
0.739513215,0.740330542,0.738881485,0.742424784,0.709234896
0.739556429,0.740356631,0.738924217,0.742452311,0.70926419
0.739598205,0.740383521,0.738956545,0.742493121,0.709305791
0.739630857,0.740412978,0.738994155,0.742519689,0.709343882
0.73967663,0.740438753,0.739046488,0.742550254,0.709388373
0.739716961,0.740473815,0.739090819,0.742580983,0.709395572
0.739769138,0.740499911,0.739133072,0.742615874,0.70942662
0.739805953,0.740525205,0.739171325,0.742647721,0.709475431
0.739845327,0.740568265,0.739216774,0.742670935,0.709501034
0.739877011,0.740599801,0.739260148,0.742709184,0.709520078
0.739930785,0.740631182,0.739304797,0.742738791,0.709540406
0.739975436,0.740649115,0.739358889,0.742768239,0.709574341
0.740017048,0.740677772,0.739391376,0.742794964,0.709613711
0.740064101,0.740711701,0.739438104,0.742828733,0.709643962
0.740100755,0.740744835,0.739479876,0.7428521,0.709679645
0.740141722,0.740772206,0.739530605,0.742880106,0.709709248
0.740184291,0.740799417,0.739566934,0.742910352,0.709738214
0.740228776,0.740836548,0.739605181,0.74293036,0.709803024
0.740274228,0.74086824,0.73965399,0.742961567,0.709819036
0.740320479,0.740900254,0.73970568,0.74299246,0.709824158
0.740359847,0.740928263,0.739749375,0.743019028,0.709844971
0.740406104,0.740955314,0.739795463,0.743051675,0.709897457
0.74045764,0.740988926,0.739838673,0.743083366,0.709956822
