T10B100,T100B100,T1000B100,Omniscient,Random
0.738291599,0.742146576,0.743685739,0.741992514,0.708874962
0.738341688,0.742183062,0.743722065,0.742030444,0.70887705
0.738389702,0.742223551,0.743756153,0.742058609,0.708890973
0.738436913,0.742269,0.743795843,0.742093822,0.708902179
0.738483958,0.742307245,0.743835855,0.74212583,0.708951941
0.73852653,0.742347253,0.743882746,0.742155116,0.708994029
0.738568299,0.742385181,0.743923075,0.742190327,0.709030836
0.738615027,0.742419908,0.743965166,0.742223461,0.709035965
0.738662397,0.742454155,0.743999573,0.742248105,0.709051168
0.738703208,0.742491766,0.744043421,0.742290353,0.709092136
0.738750257,0.742533693,0.744079752,0.742319638,0.709135506
0.738790105,0.742573701,0.744115119,0.742352925,0.709175196
0.738834276,0.74261675,0.744156089,0.742380454,0.709219369
0.738881485,0.742652756,0.744195936,0.742424784,0.709234896
0.738924217,0.742699485,0.744230825,0.742452311,0.70926419
0.738956545,0.742742532,0.744267476,0.742493121,0.709305791
0.738994155,0.742777737,0.744304445,0.742519689,0.709343882
0.739046488,0.742810222,0.744343172,0.742550254,0.709388373
0.739090819,0.742842712,0.744387507,0.742580983,0.709395572
0.739133072,0.742872641,0.744424315,0.742615874,0.70942662
0.739171325,0.742907692,0.744458406,0.742647721,0.709475431
0.739216774,0.742946583,0.744497136,0.742670935,0.709501034
0.739260148,0.742985952,0.744532826,0.742709184,0.709520078
0.739304797,0.743010915,0.744564352,0.742738791,0.709540406
0.739358889,0.743050283,0.744603399,0.742768239,0.709574341
0.739391376,0.743089173,0.744648529,0.742794964,0.709613711
0.739438104,0.743113817,0.744687417,0.742828733,0.709643962
0.739479876,0.743145985,0.744718784,0.7428521,0.709679645
0.739530605,0.743187595,0.744759915,0.742880106,0.709709248
0.739566934,0.743225679,0.744799605,0.742910352,0.709738214
0.739605181,0.743265527,0.744841375,0.74293036,0.709803024
0.73965399,0.743300894,0.744890505,0.742961567,0.709819036
0.73970568,0.74332602,0.744925876,0.74299246,0.709824158
0.739749375,0.743368589,0.744956923,0.743019028,0.709844971
0.739795463,0.743411958,0.744990214,0.743051675,0.709897457
0.739838673,0.743444925,0.74502222,0.743083366,0.709956822
